customer_id,age,gender,region,plan,tenure_months,monthly_charges,total_charges,logins_last_30d,features_used,support_tickets,nps_score,last_login_days_ago,email_open_rate,contract_type,payment_method,payment_failures,churn_probability,churned
CUS00670,54,Female,West,Standard,42,52.8,2059.37,49,7,7,4,39,0.84,One year,Credit card,4,0.2053,0
CUS00671,35,Male,East,Basic,56,23.41,1294.01,35,15,6,9,44,0.18,One year,Check,2,0.0929,0
CUS00672,57,Male,West,Standard,23,59.86,1269.66,12,1,4,4,12,0.91,One year,Credit card,4,0.5333,1
CUS00673,39,Male,East,Standard,51,50.86,2529.15,36,14,0,10,60,1.0,Two year,Check,1,0.0453,0
CUS00674,56,Male,North,Standard,4,51.4,182.03,54,3,1,5,15,0.06,Month-to-month,PayPal,0,0.6676,1
CUS00675,56,Female,South,Premium,3,113.98,352.04,10,15,5,7,1,0.94,Two year,Check,0,0.7697,1
CUS00676,54,Male,East,Basic,23,21.65,473.6,11,11,0,3,35,0.56,Month-to-month,PayPal,3,0.8225,1
CUS00677,58,Non-binary,North,Premium,60,70.95,3692.03,20,10,0,1,1,0.22,One year,Check,0,0.1662,0
CUS00678,41,Non-binary,South,Basic,40,15.8,554.95,20,7,3,2,34,0.88,Month-to-month,PayPal,2,0.3991,0
CUS00679,50,Female,North,Standard,46,40.47,1749.8,40,11,2,,74,0.39,Month-to-month,Check,2,0.3868,0
CUS00680,40,Male,East,Premium,71,65.45,4668.71,16,4,7,3,4,0.92,Month-to-month,Check,1,0.2825,0
CUS00681,51,Non-binary,East,Standard,49,57.04,2434.19,22,14,0,1,53,0.48,One year,Credit card,1,0.2416,0
CUS00682,51,Non-binary,South,Basic,57,27.14,1449.51,25,8,3,3,47,0.6,Two year,Check,2,0.136,0
CUS00683,24,Male,Central,Basic,54,21.39,1118.81,10,9,2,3,76,0.97,Month-to-month,Bank transfer,1,0.5229,1
CUS00684,25,Male,East,Basic,45,21.88,865.95,56,3,4,3,10,0.18,Month-to-month,Check,0,0.1498,0
CUS00685,37,Male,Central,Standard,1,40.34,39.83,44,4,7,9,48,0.83,Month-to-month,Credit card,3,0.9049,1
CUS00686,30,Female,East,Standard,55,46.02,2490.54,37,1,3,8,22,0.77,One year,PayPal,2,0.243,0
CUS00687,54,Male,Central,Premium,51,68.28,3090.85,13,5,6,0,43,0.38,Month-to-month,Check,1,0.6474,1
CUS00688,52,Male,East,Standard,23,50.47,1094.63,5,6,1,9,51,0.8,Month-to-month,Bank transfer,2,0.917,1
CUS00689,30,Non-binary,Central,Standard,59,49.61,2735.25,3,5,6,3,81,0.12,Two year,PayPal,3,0.4144,0
CUS00690,45,Male,South,Standard,69,56.11,3296.24,60,15,4,2,65,0.81,Two year,Check,0,0.0159,0
CUS00691,51,Female,North,Basic,63,21.9,1274.65,27,6,4,,69,0.27,One year,PayPal,3,0.2647,0
CUS00692,62,Male,Central,Basic,46,25.98,1057.7,34,2,2,10,18,0.63,Two year,PayPal,2,0.172,0
CUS00693,51,Non-binary,Central,Basic,68,23.54,1372.87,38,12,1,5,65,0.98,Month-to-month,PayPal,2,0.2863,0
CUS00694,38,Non-binary,North,Standard,15,47.13,687.94,34,14,3,10,6,0.37,Two year,Bank transfer,3,0.2597,0
CUS00695,39,Non-binary,South,Standard,65,48.14,3084.17,17,1,6,2,2,0.78,Month-to-month,PayPal,2,0.3438,0
CUS00696,62,Female,North,Basic,29,15.27,401.9,45,10,7,8,53,0.63,One year,Check,3,0.2409,0
CUS00697,57,Male,East,Standard,41,43.33,1773.89,13,9,2,9,49,0.26,Month-to-month,Credit card,3,0.6434,1
CUS00698,35,Non-binary,Central,Standard,39,39.46,1317.2,39,10,2,8,45,0.56,Two year,Credit card,2,0.1308,0
CUS00699,57,Non-binary,West,Basic,49,28.82,1440.33,6,7,3,2,14,0.57,Month-to-month,Bank transfer,3,0.585,1
CUS00700,35,Female,Central,Standard,41,48.91,1979.98,40,13,5,7,68,0.53,Month-to-month,Check,3,0.5705,1
CUS00701,51,Female,West,Basic,23,21.0,484.25,41,3,1,5,74,0.65,Two year,Check,1,0.2019,0
CUS00702,30,Non-binary,Central,Premium,11,116.73,1174.89,15,3,7,9,11,0.95,Month-to-month,Check,4,0.9289,1
CUS00703,54,Male,South,Standard,48,37.18,1771.36,12,6,2,3,8,0.89,Month-to-month,Check,3,0.6165,1
CUS00704,37,Male,West,Premium,15,112.33,1738.49,15,8,1,,4,0.68,Two year,Check,3,0.7606,1
CUS00705,26,Female,East,Premium,16,119.35,1896.14,28,8,0,3,50,0.83,Month-to-month,PayPal,3,0.8996,1
CUS00706,63,Female,West,Basic,14,17.19,240.83,7,12,2,4,52,0.66,Month-to-month,Bank transfer,3,0.7462,1
CUS00707,35,Female,North,Standard,10,51.27,513.42,21,5,7,4,57,0.7,One year,Credit card,1,0.6438,1
CUS00708,36,Female,Central,Standard,38,51.48,1782.03,45,8,4,1,88,0.13,One year,Check,2,0.3341,0
CUS00709,62,Male,North,Basic,39,17.23,639.53,55,9,6,6,79,0.9,One year,Bank transfer,4,0.2254,0
CUS00710,45,Female,West,Basic,68,22.23,1487.07,4,6,3,3,26,0.22,One year,Credit card,1,0.1158,0
CUS00711,44,Female,West,Premium,2,106.99,204.31,14,12,3,4,85,0.03,Month-to-month,PayPal,4,0.9803,1
CUS00712,56,Non-binary,Central,Basic,8,21.7,175.24,11,12,3,2,88,0.72,Month-to-month,Credit card,4,0.9324,1
CUS00713,39,Non-binary,East,Basic,25,26.0,569.73,19,1,3,2,31,0.59,Two year,Check,0,0.1872,0
CUS00714,42,Non-binary,North,Basic,62,16.75,995.38,13,10,7,3,72,0.01,Two year,Credit card,3,0.2033,0
CUS00715,63,Male,Central,Premium,59,84.43,4503.9,40,3,5,7,61,0.51,One year,PayPal,4,0.2652,0
CUS00716,57,Non-binary,East,Standard,15,58.37,800.11,32,8,7,1,22,0.07,Two year,PayPal,0,0.4399,0
CUS00717,50,Female,Central,Basic,25,26.68,633.89,20,13,8,6,13,0.68,Month-to-month,Bank transfer,2,0.7785,1
CUS00718,32,Male,Central,Basic,42,29.35,1242.25,49,12,4,2,33,0.47,One year,PayPal,1,0.1689,0
CUS00719,41,Female,East,Standard,58,46.9,2315.26,60,7,0,5,45,0.65,Month-to-month,Check,2,0.4434,0
CUS00720,35,Non-binary,East,Standard,48,42.82,1976.46,47,4,3,8,64,0.44,One year,Credit card,0,0.1373,0
CUS00721,37,Male,East,Standard,61,58.4,3305.95,58,12,7,2,35,0.99,Two year,Credit card,0,0.08,0
CUS00722,56,Female,West,Standard,15,56.43,884.91,46,7,2,1,75,0.3,Month-to-month,Credit card,3,0.8302,1
CUS00723,37,Female,Central,Premium,34,101.37,3026.42,49,2,5,4,57,0.75,Month-to-month,Bank transfer,2,0.6599,1
CUS00724,43,Male,East,Standard,3,49.27,149.47,51,1,8,,65,0.37,Two year,Credit card,4,0.6213,1
CUS00725,42,Non-binary,West,Standard,43,52.03,2337.62,49,2,8,1,65,0.85,Month-to-month,Check,4,0.6813,1
CUS00726,26,Non-binary,West,Standard,60,56.42,3317.8,4,3,5,6,67,0.78,Two year,Credit card,3,0.4049,0
CUS00727,58,Female,North,Premium,50,85.63,3860.93,14,10,5,7,58,0.65,Month-to-month,PayPal,4,0.8661,1
CUS00728,35,Female,South,Basic,4,23.0,80.54,22,2,5,4,29,0.66,Month-to-month,PayPal,1,0.9187,1
CUS00729,49,Female,South,Basic,46,15.41,619.98,60,7,0,6,26,0.38,Two year,Check,3,0.0802,0
CUS00730,59,Male,North,Basic,65,28.7,1867.96,7,8,5,10,40,0.42,Month-to-month,Credit card,4,0.8217,1
CUS00731,45,Female,East,Premium,15,82.8,1160.03,54,2,5,4,39,0.84,Two year,PayPal,1,0.3626,0
CUS00732,63,Female,West,Basic,36,25.94,952.03,11,10,0,1,66,0.16,Two year,Credit card,0,0.2826,0
CUS00733,60,Male,East,Standard,54,42.58,2192.91,9,12,2,4,14,0.79,Month-to-month,Check,1,0.4231,0
CUS00734,38,Non-binary,East,Basic,4,19.97,81.83,58,7,0,7,48,0.76,Month-to-month,Bank transfer,0,0.6957,1
CUS00735,22,Female,South,Basic,54,29.82,1685.44,54,15,8,6,17,0.86,Month-to-month,PayPal,3,0.1178,0
CUS00736,30,Female,Central,Standard,13,52.46,606.46,14,9,2,1,28,0.66,Month-to-month,Check,2,0.8647,1
CUS00737,61,Male,South,Basic,33,17.77,612.68,42,10,8,7,73,0.99,One year,Bank transfer,2,0.1308,0
CUS00738,59,Non-binary,North,Standard,7,59.39,406.14,53,13,3,1,50,0.32,Two year,Check,2,0.3785,0
CUS00739,34,Non-binary,Central,Standard,58,43.6,2371.95,47,5,8,4,43,1.0,Month-to-month,PayPal,2,0.4812,0
CUS00740,57,Female,North,Standard,67,53.46,3062.75,34,3,1,2,58,0.83,Month-to-month,PayPal,1,0.3358,0
CUS00741,44,Female,West,Standard,71,32.49,2193.63,25,14,8,2,18,0.84,Month-to-month,Credit card,1,0.2444,0
CUS00742,60,Male,Central,Premium,68,92.37,6210.43,33,3,5,1,12,0.68,Month-to-month,Bank transfer,4,0.4558,0
CUS00743,61,Female,South,Standard,7,58.47,421.65,26,15,7,6,41,0.14,One year,Credit card,0,0.4047,0
CUS00744,41,Male,Central,Premium,9,68.63,626.62,48,13,3,5,20,0.65,Two year,Bank transfer,1,0.2931,0
CUS00745,44,Male,South,Standard,18,33.7,630.18,9,4,7,1,86,0.28,One year,Credit card,0,0.4255,0
CUS00746,62,Non-binary,West,Basic,57,19.48,1044.71,4,15,5,3,5,0.38,One year,Credit card,3,0.1456,0
CUS00747,49,Non-binary,South,Standard,38,33.09,1220.53,38,14,5,2,85,0.49,Two year,Check,0,0.082,0
CUS00748,39,Non-binary,East,Standard,66,50.01,3041.0,0,2,7,2,74,0.49,Two year,PayPal,0,0.2103,0
CUS00749,53,Non-binary,Central,Premium,49,100.05,4208.36,6,10,1,8,12,0.12,Month-to-month,PayPal,4,0.6911,1
CUS00750,48,Female,North,Standard,57,47.2,2792.74,52,13,6,9,3,0.22,Month-to-month,Credit card,2,0.1032,0
CUS00751,28,Female,West,Basic,59,27.74,1503.78,15,5,7,,41,0.46,One year,Bank transfer,1,0.0992,0
CUS00752,63,Female,West,Standard,23,55.7,1246.87,47,13,3,4,39,0.1,Month-to-month,Check,2,0.5039,1
CUS00753,61,Female,South,Standard,26,51.22,1346.61,57,6,2,1,41,0.02,Month-to-month,PayPal,4,0.5811,1
CUS00754,57,Non-binary,South,Standard,10,32.72,335.51,25,14,4,1,43,0.53,Two year,Bank transfer,3,0.2376,0
CUS00755,28,Non-binary,East,Premium,11,109.57,1083.76,9,11,4,,63,0.22,Month-to-month,Bank transfer,1,0.8619,1
CUS00756,31,Male,East,Basic,3,27.86,80.34,36,4,6,1,66,0.58,Two year,PayPal,2,0.6275,1
CUS00757,38,Female,East,Standard,31,40.71,1106.65,55,14,3,7,74,0.13,Two year,PayPal,0,0.134,0
CUS00758,44,Non-binary,Central,Basic,60,19.04,1071.08,37,7,1,1,2,0.56,Month-to-month,PayPal,3,0.1815,0
CUS00759,31,Male,East,Basic,36,23.55,841.63,31,7,2,5,27,0.66,One year,PayPal,2,0.2073,0
CUS00760,54,Female,South,Premium,41,63.18,2592.69,37,2,1,8,8,0.53,Month-to-month,Bank transfer,1,0.6644,1
CUS00761,60,Male,South,Basic,64,25.93,1544.53,44,11,6,5,48,0.7,Month-to-month,PayPal,1,0.3739,0
CUS00762,49,Female,West,Basic,24,18.91,444.51,5,6,7,0,67,0.26,Month-to-month,Credit card,2,0.9023,1
CUS00763,28,Male,North,Premium,2,61.66,127.15,36,6,1,1,24,0.64,Two year,Bank transfer,4,0.4413,0
CUS00764,65,Male,Central,Standard,23,51.19,1042.56,9,14,7,,79,0.04,Month-to-month,PayPal,2,0.9157,1
CUS00765,28,Female,South,Premium,67,71.59,4225.99,39,15,5,6,84,0.55,Two year,Check,0,0.0726,0
CUS00766,37,Female,South,Basic,63,17.83,1160.72,58,8,1,7,11,0.66,One year,Check,4,0.0361,0
CUS00767,63,Male,East,Standard,18,35.94,605.04,27,7,1,6,3,0.49,One year,Check,4,0.2209,0
CUS00768,40,Non-binary,North,Premium,6,113.53,680.89,36,9,2,9,40,0.74,Month-to-month,Credit card,2,0.9182,1
CUS00769,46,Male,East,Premium,7,86.03,573.11,54,3,8,4,87,0.7,Month-to-month,Credit card,3,0.9563,1
CUS00770,42,Male,South,Standard,27,48.39,1210.24,57,12,1,3,0,0.9,One year,Bank transfer,3,0.0767,0
CUS00771,36,Female,West,Basic,20,17.13,351.64,27,11,4,2,83,0.74,One year,Check,0,0.2187,0
CUS00772,39,Male,West,Standard,2,41.86,78.68,42,12,3,0,81,0.11,Month-to-month,Check,0,0.7871,1
CUS00773,33,Non-binary,East,Basic,33,29.33,877.84,18,5,4,0,15,0.39,Month-to-month,Credit card,4,0.8033,1
CUS00774,55,Male,West,Standard,14,31.14,377.86,44,13,1,2,55,0.62,Two year,Bank transfer,3,0.1821,0
CUS00775,60,Male,Central,Basic,27,25.87,615.05,55,5,2,4,59,0.2,Month-to-month,Check,3,0.6604,1
CUS00776,26,Male,South,Basic,43,24.87,923.84,15,10,8,3,71,0.16,One year,Credit card,0,0.3608,0
CUS00777,65,Male,West,Premium,69,103.44,6525.91,2,3,1,9,29,0.01,Month-to-month,Credit card,3,0.7856,1
CUS00778,36,Non-binary,North,Premium,70,114.65,8325.99,41,7,4,9,78,0.39,Month-to-month,Check,4,0.6462,1
CUS00779,38,Female,West,Standard,20,56.38,1023.15,46,3,6,3,20,0.37,Month-to-month,Check,2,0.7825,1
CUS00780,56,Male,West,Basic,46,18.12,785.27,28,8,6,6,46,0.34,Two year,Bank transfer,4,0.3271,0
CUS00781,35,Male,South,Basic,25,29.22,674.02,29,9,6,4,82,0.31,Two year,Bank transfer,3,0.5959,1
CUS00782,41,Non-binary,West,Basic,26,18.26,440.04,33,7,2,6,3,0.69,Two year,Bank transfer,2,0.2523,0
CUS00783,65,Non-binary,South,Standard,26,39.49,1024.37,48,15,7,4,78,0.93,Month-to-month,Credit card,0,0.5341,1
CUS00784,25,Female,North,Standard,46,34.52,1616.72,23,10,5,8,57,0.48,Month-to-month,PayPal,2,0.6045,1
CUS00785,28,Non-binary,South,Basic,21,21.23,393.07,35,11,7,10,35,0.69,Month-to-month,Credit card,1,0.6603,1
CUS00786,24,Male,West,Standard,49,53.01,2721.01,23,15,7,8,73,0.18,Month-to-month,Check,4,0.6981,1
CUS00787,44,Female,North,Standard,9,48.72,453.1,7,15,3,9,41,0.29,Month-to-month,PayPal,4,0.9344,1
CUS00788,61,Non-binary,West,Basic,47,27.77,1245.26,58,1,7,4,21,0.05,Month-to-month,PayPal,2,0.3978,0
CUS00789,50,Female,East,Basic,35,26.25,795.68,35,1,2,8,1,0.73,Month-to-month,PayPal,3,0.6434,1
CUS00790,46,Male,East,Standard,43,45.38,1824.31,45,6,2,4,33,0.55,Two year,PayPal,2,0.2164,0
CUS00791,27,Female,North,Standard,66,30.69,2030.43,15,2,2,4,8,0.15,Month-to-month,Credit card,0,0.3837,0
CUS00792,43,Non-binary,North,Basic,59,24.47,1404.05,3,12,2,2,10,0.19,Month-to-month,Credit card,3,0.541,1
CUS00793,65,Male,South,Basic,11,20.8,231.89,45,8,2,6,36,0.73,Month-to-month,Check,1,0.5554,1
CUS00794,34,Female,South,Premium,25,64.55,1432.06,20,13,3,1,50,0.64,One year,Check,4,0.3778,0
CUS00795,62,Female,South,Standard,33,52.06,1685.28,43,5,4,1,8,0.06,Two year,PayPal,0,0.0815,0
CUS00796,27,Non-binary,West,Basic,12,19.78,234.9,38,11,1,8,33,0.73,One year,Check,2,0.14,0
CUS00797,52,Female,West,Standard,63,59.97,3655.12,2,12,5,5,59,0.88,One year,Check,3,0.4424,0
CUS00798,31,Male,West,Standard,4,53.65,219.76,9,7,5,,55,0.79,Month-to-month,Bank transfer,4,0.9222,1
CUS00799,33,Male,North,Basic,51,22.08,1069.17,10,5,8,3,29,0.19,Two year,Check,3,0.3777,0
CUS00800,64,Male,East,Basic,9,29.29,231.53,33,8,3,5,62,0.01,One year,Bank transfer,2,0.4182,0
CUS00801,62,Female,Central,Standard,16,45.89,678.93,44,14,2,4,72,0.97,Month-to-month,Credit card,3,0.6481,1
CUS00802,42,Non-binary,South,Standard,61,46.65,2607.22,12,15,2,4,80,0.57,Month-to-month,Bank transfer,1,0.6217,1
CUS00803,53,Non-binary,West,Basic,41,22.66,905.57,5,9,7,6,77,0.9,One year,Credit card,3,0.4186,0
CUS00804,39,Non-binary,South,Standard,8,36.7,270.47,39,8,8,1,34,0.96,Two year,PayPal,4,0.4734,0
CUS00805,56,Male,South,Premium,16,113.09,1727.47,32,5,3,5,54,0.7,Month-to-month,PayPal,2,0.913,1
CUS00806,23,Non-binary,West,Basic,48,21.97,1028.38,35,3,7,4,13,0.94,Two year,PayPal,1,0.1917,0
CUS00807,60,Female,East,Basic,17,19.84,308.71,30,6,2,4,48,0.55,Two year,PayPal,3,0.4497,0
CUS00808,24,Non-binary,East,Standard,6,31.68,166.58,4,15,1,1,19,0.1,Month-to-month,Bank transfer,0,0.8366,1
CUS00809,45,Female,East,Basic,53,20.15,921.03,26,11,6,10,19,0.55,Month-to-month,Bank transfer,3,0.5797,1
CUS00810,38,Male,South,Basic,72,15.36,1045.91,2,4,3,1,17,0.5,One year,Check,3,0.2975,0
CUS00811,23,Non-binary,East,Standard,4,50.91,174.73,37,1,3,2,74,0.49,One year,Credit card,4,0.7572,1
CUS00812,32,Female,South,Basic,69,15.11,941.59,23,9,6,1,25,0.75,One year,PayPal,1,0.0536,0
CUS00813,42,Female,West,Basic,37,21.77,792.9,49,7,3,1,14,0.04,Month-to-month,Bank transfer,1,0.3694,0
CUS00814,41,Non-binary,South,Premium,39,97.57,3665.84,56,14,4,2,65,0.02,Month-to-month,Bank transfer,1,0.3202,0
CUS00815,43,Male,West,Standard,42,41.72,1812.1,30,9,4,9,31,0.08,Month-to-month,Credit card,0,0.3041,0
CUS00816,39,Male,East,Standard,49,58.84,2662.92,41,4,6,10,47,0.08,Two year,Credit card,2,0.1318,0
CUS00817,24,Male,East,Basic,34,21.85,767.35,7,15,0,6,22,0.01,Month-to-month,Bank transfer,3,0.7459,1
CUS00818,57,Female,East,Basic,62,15.95,919.19,24,1,0,6,55,0.83,Two year,Bank transfer,0,0.0801,0
CUS00819,58,Male,North,Standard,37,36.08,1313.93,55,4,3,10,57,0.81,Month-to-month,Check,4,0.691,1
CUS00820,36,Non-binary,North,Standard,47,41.02,1848.74,23,11,5,10,70,0.54,One year,PayPal,3,0.2403,0
CUS00821,33,Non-binary,West,Standard,60,53.02,3131.99,56,8,8,5,46,0.96,Month-to-month,PayPal,1,0.2842,0
CUS00822,51,Female,Central,Basic,6,20.15,106.27,21,9,2,8,17,0.98,Month-to-month,Check,0,0.7862,1
CUS00823,48,Male,Central,Premium,6,75.28,433.65,60,3,3,9,90,0.79,Two year,Credit card,2,0.3999,0
CUS00824,57,Female,Central,Standard,29,52.49,1594.65,14,11,7,1,88,0.9,Month-to-month,Credit card,4,0.7829,1
CUS00825,28,Female,South,Basic,40,18.63,714.19,6,14,3,,2,0.03,Month-to-month,Bank transfer,1,0.6075,1
CUS00826,26,Female,West,Basic,55,29.17,1555.44,21,7,5,2,38,0.43,Two year,Credit card,3,0.132,0
CUS00827,24,Female,East,Standard,4,44.21,176.94,49,2,6,10,75,0.62,One year,Check,0,0.2226,0
CUS00828,27,Female,East,Premium,12,102.94,1277.85,29,7,5,2,77,0.98,Month-to-month,PayPal,2,0.9653,1
CUS00829,57,Non-binary,West,Basic,53,16.42,857.25,1,15,8,6,8,0.5,Two year,PayPal,4,0.1081,0
CUS00830,63,Non-binary,North,Standard,16,44.73,650.32,10,1,4,8,42,0.43,Month-to-month,Credit card,1,0.9388,1
CUS00831,52,Female,South,Basic,50,26.64,1337.98,2,5,2,2,43,0.87,Two year,Bank transfer,3,0.4798,0
CUS00832,29,Male,South,Basic,17,26.11,416.18,23,13,6,,90,0.53,One year,Credit card,3,0.2549,0
CUS00833,52,Male,East,Standard,72,32.01,2363.62,42,6,7,5,64,0.92,Month-to-month,Credit card,0,0.3501,0
CUS00834,64,Male,West,Premium,48,118.25,5569.59,37,7,1,7,5,0.23,Month-to-month,PayPal,1,0.7227,1
CUS00835,47,Male,East,Basic,66,26.82,1711.91,0,5,2,4,31,0.86,Month-to-month,Bank transfer,3,0.5751,1
CUS00836,33,Female,Central,Premium,10,90.59,926.04,4,8,8,0,72,0.16,Two year,PayPal,1,0.7736,1
CUS00837,38,Female,North,Standard,6,53.42,315.5,59,6,6,6,77,0.84,Month-to-month,Bank transfer,3,0.6932,1
CUS00838,48,Non-binary,South,Basic,67,19.31,1107.7,4,9,1,10,18,0.77,Month-to-month,PayPal,2,0.3191,0
CUS00839,47,Female,West,Standard,39,48.16,1917.83,30,9,7,5,88,0.59,Month-to-month,Check,2,0.8307,1
CUS00840,43,Non-binary,Central,Premium,9,76.28,623.22,32,4,5,4,30,0.57,One year,PayPal,1,0.5148,1
CUS00841,43,Non-binary,West,Standard,34,50.09,1656.41,50,3,4,2,87,0.69,One year,Bank transfer,3,0.2775,0
CUS00842,40,Non-binary,South,Basic,44,17.75,702.22,30,12,4,8,58,0.54,Month-to-month,PayPal,4,0.5556,1
CUS00843,26,Female,North,Standard,71,30.1,2215.8,59,8,7,7,74,0.82,Two year,Bank transfer,2,0.085,0
CUS00844,53,Non-binary,North,Standard,56,33.58,1734.3,51,1,0,0,35,0.11,One year,Bank transfer,0,0.071,0
CUS00845,65,Female,South,Basic,8,15.15,109.74,27,4,3,2,79,0.6,One year,PayPal,1,0.5697,1
CUS00846,42,Male,South,Standard,27,30.52,794.58,39,5,7,0,12,0.25,Two year,Bank transfer,1,0.2589,0
CUS00847,51,Non-binary,South,Basic,29,19.19,521.47,55,10,6,6,27,0.23,Month-to-month,Check,3,0.2803,0
CUS00848,46,Non-binary,West,Basic,70,26.48,1737.43,56,9,5,4,2,0.5,Two year,Check,4,0.0578,0
CUS00849,35,Female,South,Basic,49,17.53,790.81,17,4,4,2,48,0.6,Two year,Credit card,4,0.3185,0
CUS00850,50,Non-binary,North,Standard,45,30.61,1293.52,27,2,6,3,44,0.23,One year,PayPal,3,0.439,0
CUS00851,32,Male,South,Premium,67,110.75,7760.34,23,1,3,0,90,0.92,Month-to-month,Credit card,2,0.9244,1
CUS00852,50,Male,East,Basic,56,19.18,979.9,33,2,3,0,79,0.05,Month-to-month,PayPal,4,0.7645,1
CUS00853,52,Female,South,Basic,3,27.12,70.25,6,5,2,7,15,0.78,One year,Bank transfer,1,0.472,0
CUS00854,22,Female,South,Standard,66,45.03,2760.26,10,1,7,1,16,0.24,One year,PayPal,3,0.2485,0
CUS00855,37,Female,South,Basic,32,17.43,583.74,8,1,4,6,67,0.8,Two year,Check,4,0.4067,0
CUS00856,55,Female,Central,Premium,52,84.46,4175.09,31,3,0,2,9,0.6,One year,PayPal,0,0.1531,0
CUS00857,60,Female,West,Standard,39,39.44,1312.37,27,13,2,6,75,0.79,Month-to-month,PayPal,3,0.6552,1
CUS00858,36,Female,East,Standard,52,43.96,2154.85,26,1,3,1,81,0.92,One year,PayPal,0,0.2709,0
CUS00859,44,Female,West,Standard,10,40.64,384.22,59,14,7,0,45,0.33,One year,Bank transfer,0,0.1905,0
CUS00860,57,Female,North,Basic,66,18.28,1122.85,51,10,7,4,79,0.33,One year,Credit card,4,0.1008,0
CUS00861,59,Male,West,Standard,56,31.08,1733.05,36,9,1,1,48,0.33,Two year,PayPal,1,0.1515,0
CUS00862,27,Non-binary,West,Standard,51,31.32,1400.19,26,10,3,5,19,0.43,One year,Bank transfer,0,0.1812,0
CUS00863,26,Male,North,Standard,62,36.57,2002.34,43,8,1,0,85,0.46,One year,PayPal,3,0.167,0
CUS00864,57,Non-binary,East,Standard,68,50.46,3273.47,17,13,3,2,2,0.43,One year,PayPal,4,0.1133,0
CUS00865,41,Female,West,Basic,39,27.03,1013.06,54,13,3,2,59,0.91,Month-to-month,PayPal,3,0.4344,0
CUS00866,43,Female,North,Basic,21,24.35,513.9,59,15,0,5,51,0.82,Month-to-month,Check,3,0.3266,0
CUS00867,23,Female,East,Basic,40,18.54,772.49,37,4,6,5,30,0.29,Month-to-month,PayPal,1,0.3783,0
CUS00868,27,Male,North,Basic,2,17.25,35.77,50,13,2,,0,0.47,Month-to-month,Bank transfer,2,0.408,0
CUS00869,45,Non-binary,East,Premium,12,79.81,821.52,37,2,0,8,0,0.82,Month-to-month,Bank transfer,3,0.808,1
CUS00870,39,Non-binary,East,Premium,68,68.32,4378.48,54,5,2,9,89,0.51,Two year,Bank transfer,2,0.0577,0
CUS00871,24,Female,East,Basic,61,27.15,1504.99,45,14,6,5,30,0.79,One year,PayPal,1,0.0557,0
CUS00872,31,Male,North,Basic,16,17.22,274.02,18,13,5,10,40,0.58,Two year,Check,3,0.4521,0
CUS00873,29,Non-binary,Central,Premium,39,88.39,2953.46,10,7,3,4,8,0.05,One year,Check,1,0.3802,0
CUS00874,47,Non-binary,East,Standard,18,52.36,925.21,58,13,2,,21,0.95,Two year,Credit card,3,0.1036,0
CUS00875,43,Male,North,Basic,31,22.69,626.33,11,7,0,,80,0.36,One year,PayPal,2,0.5788,1
CUS00876,54,Male,South,Basic,43,25.21,980.71,25,15,8,8,78,0.93,Month-to-month,Check,0,0.5803,1
CUS00877,51,Non-binary,Central,Premium,38,62.67,2182.66,26,10,1,6,53,0.93,Month-to-month,PayPal,4,0.6835,1
CUS00878,63,Male,South,Premium,33,73.75,2176.65,52,8,3,5,0,0.43,Month-to-month,PayPal,4,0.5821,1
CUS00879,56,Female,North,Premium,40,89.8,3470.0,34,11,8,3,14,0.86,Two year,PayPal,1,0.1564,0
CUS00880,65,Female,North,Standard,32,30.62,979.72,16,3,4,9,32,0.42,Two year,Bank transfer,1,0.2807,0
CUS00881,45,Male,East,Standard,70,49.17,3032.71,7,14,0,2,8,0.78,One year,Bank transfer,0,0.0829,0
CUS00882,54,Non-binary,West,Premium,16,107.13,1579.1,5,6,2,5,24,0.55,One year,Credit card,4,0.6639,1
CUS00883,27,Male,South,Basic,44,17.41,724.47,59,13,5,,43,0.85,Two year,Credit card,4,0.0928,0
CUS00884,32,Male,Central,Standard,9,52.34,488.38,49,8,8,6,49,0.32,One year,Bank transfer,0,0.2169,0
CUS00885,24,Female,South,Basic,46,15.26,644.22,47,14,0,4,59,0.09,Month-to-month,Credit card,4,0.4723,0
CUS00886,57,Non-binary,East,Basic,5,26.79,128.25,27,5,0,0,7,0.94,Month-to-month,PayPal,3,0.8564,1
CUS00887,31,Female,East,Standard,10,40.91,408.17,26,1,0,3,41,0.18,Month-to-month,Bank transfer,4,0.7537,1
CUS00888,45,Male,North,Standard,43,33.71,1400.89,5,4,0,3,39,0.84,Month-to-month,PayPal,4,0.6538,1
CUS00889,64,Female,North,Standard,6,56.34,309.87,47,1,2,0,12,0.95,Month-to-month,Credit card,3,0.9016,1
CUS00890,47,Non-binary,North,Standard,21,46.84,852.23,10,3,1,9,2,0.47,Month-to-month,Bank transfer,4,0.8762,1
CUS00891,37,Female,North,Premium,35,110.51,3668.77,15,1,6,2,78,0.67,Month-to-month,PayPal,2,0.9725,1
CUS00892,48,Non-binary,East,Standard,32,56.69,1634.49,38,8,0,0,51,0.59,One year,Bank transfer,4,0.5652,1
CUS00893,33,Non-binary,Central,Basic,32,16.99,543.12,46,2,6,1,27,0.28,Month-to-month,Credit card,1,0.4669,0
CUS00894,22,Female,North,Standard,27,34.41,812.61,23,6,6,5,84,0.52,One year,Check,1,0.2136,0
